squareMeters,numberOfRooms,hasYard,hasPool,cityCode,cityPartRange,numPrevOwners,made,hasStormProtector,hasStorageRoom,hasGuestRoom,price
21413,34,1,1,42530,8,6,2000,1,0,4,2154718.0
84077,3,1,0,16401,4,5,1997,1,0,4,8412538.7
71928,42,1,0,24936,1,5,2005,0,1,4,7203983.5
44321,86,0,0,9155,1,1,2019,1,1,7,4434371.9
60249,80,1,1,90909,7,1,1994,0,0,1,6034593.4
70409,29,0,0,89582,9,8,2012,0,0,2,7042999.2
86393,19,0,1,79437,3,6,2010,1,1,6,8643976.0
96815,44,1,1,27363,5,3,1994,0,1,8,9693106.4
47136,5,0,1,14286,5,9,1993,1,0,6,4716725.3
30893,34,1,1,67984,10,7,1991,1,0,2,3098287.1
91537,18,1,0,93344,10,7,1993,0,1,0,9157850.3
93064,39,1,0,51077,7,1,1994,0,1,4,9312597.4
47790,74,0,1,21813,6,4,1997,0,0,9,4786351.7
90127,19,0,0,33476,10,4,1995,1,1,9,9022299.5
8751,36,0,0,27787,1,4,2009,1,1,9,875876.9
90822,23,1,1,37659,5,4,1997,1,0,5,9091107.7
92194,45,1,1,66815,4,5,1999,0,0,2,9228451.9
97289,35,0,0,89779,10,6,2004,1,1,2,9732350.4
73583,55,1,0,91559,9,9,2020,0,0,6,7362718.0
25495,57,0,1,58020,4,5,2011,1,1,6,2553094.1
63283,52,0,1,60803,10,9,2000,0,1,5,6339337.0
69048,35,1,0,31162,7,8,2001,0,1,2,6911450.1
98468,26,0,0,86880,7,3,2001,1,0,9,9849610.1
54740,77,1,0,97685,7,8,1998,1,0,1,5477153.8
36378,15,1,1,46793,3,9,1990,0,1,0,3646213.0
29576,73,0,1,96784,10,8,2021,1,1,10,2963025.1
84697,11,1,0,17958,1,6,2015,1,0,4,8474421.5
94759,28,1,1,34321,5,6,2016,0,1,9,9483975.6
2346,97,1,1,84817,4,3,2010,0,1,7,244992.0
45553,28,0,0,48640,1,8,2009,1,0,6,4557358.9
52141,63,1,1,54855,6,2,1992,1,1,1,5228398.2
83600,8,0,0,50157,1,5,2021,1,1,6,8364352.1
5485,11,1,0,82909,9,1,1992,1,0,5,552405.2
23220,99,1,1,81129,7,9,2013,1,0,4,2334717.3
5914,25,0,0,29433,1,4,2021,0,1,6,593538.1
23107,81,1,0,75314,5,7,1995,0,1,0,2316366.5
16329,29,0,1,95032,4,2,2001,1,1,2,1638683.1
82940,29,0,0,86015,4,6,1998,1,0,2,8294731.8
92230,84,1,1,62672,7,9,2018,0,0,0,9237486.8
24743,50,1,1,98241,5,1,1996,0,1,0,2481744.6
25699,47,0,1,90423,5,6,1994,1,0,2,2576151.4
42192,26,1,0,57058,8,4,2021,1,0,5,4222302.1
36593,3,0,1,26275,8,3,2004,0,1,9,3666305.4
52416,66,1,0,54177,10,5,1990,0,0,3,5249182.0
23228,50,0,1,46271,1,3,2020,1,0,9,2331465.0
4777,100,1,1,48321,9,10,1991,0,0,5,487950.1
23962,87,1,1,53837,8,5,1995,1,1,3,2403326.5
21018,51,0,1,85049,8,5,1998,1,1,2,2110725.8
16824,26,0,0,37607,1,3,1990,1,0,10,1687837.0
6036,86,1,0,73311,4,2,2015,0,0,5,610661.5
60937,34,1,0,34756,5,4,1992,0,1,4,6099170.2
84651,74,0,1,27443,10,10,2007,1,1,9,8469947.7
94474,84,0,0,73616,1,5,1991,0,1,5,9455097.1
51243,74,1,1,57298,5,2,2017,0,0,0,5134128.7
35586,81,0,1,15086,9,9,2019,1,1,7,3570719.9
89519,5,0,1,87969,9,4,2014,0,0,6,8957404.4
75340,98,1,1,30600,3,5,2018,0,1,7,7545012.8
68762,88,0,1,81480,3,9,1991,0,1,4,6887470.1
50539,81,1,1,50841,8,6,1996,1,1,1,5063590.6
38148,67,1,0,75326,3,10,2000,0,1,0,3824209.0
43613,23,0,0,76264,10,4,1993,1,1,2,4364937.3
86257,56,1,1,36365,6,1,2020,0,0,2,8638974.0
4194,4,0,1,43027,6,1,1999,1,0,4,423479.9
70519,25,1,1,15574,8,4,1994,1,1,8,7063851.4
55616,83,0,1,56356,7,9,1997,1,1,3,5571452.7
57041,24,1,0,21340,3,6,2000,1,0,10,5710382.0
39007,52,1,1,5308,3,2,1999,0,1,8,3912800.9
20869,86,1,0,74768,6,10,2011,0,0,6,2092339.1
27036,14,1,1,77326,3,7,2020,1,1,3,2708288.0
90536,74,0,0,89988,7,6,2002,1,1,9,9059110.2
97882,63,1,0,63089,7,7,2019,0,0,4,9792988.9
35287,53,1,1,74678,5,3,2013,0,0,4,3535222.3
91311,23,1,0,5657,8,8,1991,0,1,8,9137559.1
60596,82,1,0,71604,10,8,2002,1,1,10,6063866.2
73365,80,0,1,27930,5,5,2021,0,0,7,7340329.1
55281,18,0,0,44155,4,5,2004,1,1,9,5531300.4
42265,34,0,1,80134,9,3,2009,1,1,2,4234147.9
39595,81,1,1,19398,5,6,1993,0,1,8,3974677.3
83790,59,0,0,43163,10,10,2020,0,0,1,8383752.0
62977,47,1,1,97092,10,10,2009,0,1,3,6305166.9
49810,60,1,1,54867,2,1,2020,1,1,1,4988534.0
44782,83,1,1,84704,7,9,2003,0,0,5,4488135.3
79066,91,0,0,10621,7,10,2019,1,0,10,7908197.9
45091,71,1,1,55216,10,3,2010,1,0,1,4523785.0
16063,60,0,0,60433,8,8,2016,0,1,5,1612339.6
28920,1,1,0,88751,6,6,2007,0,1,8,2901901.7
29431,53,0,0,36821,9,4,1993,0,1,7,2945626.3
80671,65,0,0,37066,7,10,2021,1,0,5,8068598.1
98648,30,1,1,99801,9,4,2007,1,1,3,9875795.7
23336,38,0,1,6989,4,6,2018,1,1,6,2336967.8
65779,99,0,1,52650,9,9,2006,1,1,5,6583911.6
26508,7,1,1,79069,1,1,1991,1,0,7,2663765.1
82117,58,0,1,70276,7,8,1994,1,1,7,8217020.4
27949,59,1,0,87458,8,3,2011,0,1,5,2803182.1
58847,40,0,0,83007,4,10,2015,1,0,0,5886368.5
84311,4,0,1,74057,6,4,2011,1,1,4,8442220.1
9749,85,1,0,54807,6,5,2018,0,0,9,980609.8
1932,51,1,1,52283,1,1,2000,0,1,8,201541.0
83358,55,1,0,72913,10,2,2015,0,1,0,8341911.5
72006,4,0,0,65315,5,7,2000,1,0,4,7209550.0
80394,55,0,0,31003,9,2,1992,1,1,5,8045936.2
39132,30,1,1,90395,8,9,2020,0,0,6,3924407.0
89169,88,1,1,14403,10,6,2011,0,0,10,8927281.1
86467,68,0,1,9328,3,6,2014,0,1,8,8650673.4
54648,70,0,1,17849,7,10,1993,1,0,9,5478307.3
5856,98,1,1,39298,8,9,2012,1,1,3,598716.2
28722,7,1,0,23861,9,5,1991,1,1,1,2881430.1
54563,76,1,0,16918,5,4,1994,1,1,0,5461061.4
17847,97,0,1,51955,8,7,2006,1,0,3,1791186.6
69806,14,0,0,18070,3,7,2020,0,1,2,6986562.0
70178,27,0,1,17376,8,2,2020,0,1,2,7025331.0
68311,63,0,0,33484,3,1,1992,1,1,0,6836540.2
4258,51,1,0,90758,8,5,2003,1,1,10,430099.3
67140,4,0,1,51831,10,9,2010,0,1,3,6722509.0
14608,33,0,1,73583,10,10,2021,1,0,3,1468435.1
61185,39,0,0,81696,9,1,1998,1,0,9,6121085.8
1888,68,1,1,40408,2,2,2018,1,0,4,199583.8
92130,28,1,0,61968,5,10,1994,1,0,2,9223934.4
24516,100,0,1,80608,6,1,2005,0,1,6,2458884.5
55727,89,1,0,23092,7,4,1995,0,1,3,5575798.5
55558,95,1,0,99606,1,1,2021,1,0,0,5559731.1
98924,52,0,1,11880,1,4,1991,0,0,9,9901248.1
61279,54,1,1,97919,4,9,2003,1,0,9,6134906.3
19463,41,0,1,63615,6,4,2006,1,1,3,1957103.6
4449,49,1,0,17214,10,4,2006,1,1,8,451954.6
84634,7,1,0,83827,1,3,2012,0,0,7,8473995.2
75868,84,1,0,39271,2,6,1997,1,1,7,7591848.7
81639,62,0,0,62214,3,4,2009,1,0,6,8165695.9
49116,98,1,1,70412,6,9,2013,0,0,3,4923159.3
29711,75,1,1,33784,3,4,2019,0,1,6,2981766.9
77339,85,1,0,73371,1,6,1996,1,0,6,7736919.6
93471,43,0,1,34433,8,6,2016,0,1,5,9355268.6
42078,22,1,0,93568,7,8,1998,1,0,5,4218276.8
83730,38,0,0,51141,9,4,1995,0,0,9,8373982.5
93650,7,1,1,35653,4,3,2005,0,1,7,9375981.5
45125,77,1,1,97963,4,2,2019,1,0,2,4522380.9
36987,79,1,0,70948,7,8,2003,1,1,10,3703916.3
64425,30,0,0,75269,8,6,2015,0,0,8,6443543.5
13601,76,0,1,8319,6,10,2007,0,1,8,1371932.7
71595,100,0,1,7270,8,9,2017,1,1,6,7164867.7
19440,38,1,0,59267,3,10,2020,0,1,6,1951851.0
43251,88,0,0,60814,3,10,2001,0,0,3,4326826.1
90447,76,0,0,6421,9,8,1999,0,1,2,9048782.9
70636,85,1,0,36186,5,8,2011,0,1,2,7073600.1
51999,10,0,0,86210,1,9,2017,1,1,2,5207606.7
29498,18,0,1,85019,9,7,2008,0,0,2,2961653.8
59392,21,0,0,4962,10,10,1994,1,1,2,5944482.4
26656,89,1,1,6743,10,10,2011,0,0,8,2681384.1
84221,47,0,1,16858,9,8,2004,1,0,4,8426342.4
83175,86,1,1,37415,2,5,2015,0,1,7,8330590.5
72843,47,0,0,5857,1,9,1999,0,1,7,7288205.9
827,24,1,1,9011,3,6,2000,0,0,9,89927.0
36690,68,1,0,18808,9,4,2014,0,0,0,3674806.4
66847,50,0,1,63757,10,7,2011,1,0,1,6688898.1
22381,66,0,1,10972,1,2,1990,1,1,2,2245020.0
93244,20,0,0,58065,9,5,2001,1,0,3,9328474.1
70728,92,1,0,67799,2,9,2020,1,0,2,7079449.0
8300,93,0,1,25524,6,1,2005,0,1,10,837253.5
16859,93,0,0,74704,10,6,2016,0,1,3,1690521.6
71373,84,1,0,89969,5,3,2021,1,1,1,7141743.1
52871,6,0,0,84000,1,8,2008,1,0,2,5287746.8
4263,57,0,0,49609,9,9,1990,0,1,9,430459.0
83742,74,1,1,87689,3,5,2000,0,1,5,8380708.0
17505,36,1,1,16727,8,4,1993,0,0,0,1762789.3
14050,3,0,1,73565,7,1,2008,1,1,7,1413507.8
77370,86,0,1,41951,9,4,2011,0,0,10,7743358.1
6791,25,0,0,15992,3,7,1998,0,0,9,680406.8
77027,44,0,0,22176,4,10,1996,1,1,8,7705249.6
98843,64,0,0,64231,9,6,2006,1,1,1,9888362.6
94172,50,1,1,13446,2,5,1997,1,1,8,9424252.7
66518,20,0,1,40605,2,10,2005,1,1,10,6658518.5
27442,39,0,1,25795,7,8,1998,1,0,10,2748800.8
49592,24,1,0,82205,3,9,2016,0,1,10,4963740.6
89887,57,0,0,87207,7,10,2021,1,1,7,8994730.1
12865,65,0,1,7671,6,10,2020,0,1,5,1294048.0
33781,31,1,1,28936,6,3,1993,0,0,2,3392580.3
40933,29,1,1,99838,1,10,2000,0,0,9,4100223.0
81301,14,1,1,97862,2,4,2017,0,1,2,8137029.7
67761,81,1,1,71456,1,10,1997,0,1,2,6785841.7
20744,43,0,1,83820,4,1,1994,0,0,2,2087930.4
65934,69,1,1,35528,3,3,2014,1,0,7,6602264.4
50877,87,1,1,10814,1,10,2002,1,0,5,5097460.2
33055,10,0,1,63073,7,3,1990,0,0,4,3308068.0
75572,92,1,1,4321,3,10,1993,1,1,10,7572270.3
13914,4,1,0,9412,5,1,2020,1,0,10,1398582.0
80604,85,0,0,29337,10,8,2021,1,1,9,8063954.1
29613,52,1,0,90964,2,10,2002,0,1,3,2964803.2
81112,91,0,1,23925,5,2,1995,1,1,6,8117647.5
45860,83,1,1,68472,8,4,2019,1,1,1,4591104.9
261,48,0,1,83598,9,3,2016,0,0,9,29996.6
68825,4,1,1,46478,2,9,1995,1,0,3,6888057.5
26916,82,0,1,15630,1,3,1993,0,1,2,2696491.3
46421,43,1,0,27105,2,7,2021,1,0,8,4646143.1
59816,55,0,0,39743,10,8,2019,0,1,10,5982821.9
11149,43,1,1,7818,1,1,1999,0,1,2,1124971.9
71042,13,0,1,23316,4,4,2006,0,0,7,7108064.6
11875,33,1,0,75759,4,6,2018,0,0,9,1191250.8
63664,14,1,1,16902,4,7,2003,0,1,0,6373958.3
57431,18,0,0,73010,10,3,2015,1,0,7,5752664.5
52078,17,0,1,53361,4,6,1993,1,0,8,5212915.3
70757,54,0,1,2053,4,2,2001,1,0,10,7078138.1
30556,23,0,0,84084,10,1,2002,1,0,1,3062451.2
16809,13,0,0,66887,8,10,2018,0,0,1,1685229.8
5456,62,1,1,18199,6,2,2012,1,1,0,557575.2
12130,10,1,0,10900,2,3,2012,0,1,2,1222904.2
12551,24,0,0,78052,3,4,1992,1,0,9,1257504.2
61557,89,1,0,2036,9,2,2011,0,0,6,6163797.1
12939,55,0,0,27621,4,3,2006,0,0,7,1298332.6
85576,83,0,0,77949,3,2,1998,0,1,8,8558422.8
8064,33,1,0,1452,3,1,1992,0,0,6,811290.2
50599,93,1,1,21075,1,8,2016,1,0,5,5067362.6
53496,71,0,1,62086,4,8,1991,0,0,2,5354040.1
86405,77,1,0,37696,3,3,2015,0,1,10,8643680.5
18231,10,0,1,83758,2,3,1993,0,1,9,1832629.3
76918,24,0,0,69849,3,5,2021,1,1,8,7694890.1
40214,67,0,1,51436,9,1,2005,1,1,7,4028553.5
94801,98,1,0,38030,1,1,2011,1,0,5,9487999.1
20040,16,0,1,27517,6,3,2019,1,1,1,2015414.9
49942,7,1,0,24546,1,2,2008,0,1,4,5003821.8
52974,73,1,1,11740,5,2,2004,0,0,3,5304662.4
62710,17,1,0,59437,4,9,2001,0,1,7,6279618.1
66389,6,1,0,22064,7,8,2003,0,1,9,6644576.3
40619,50,1,0,84676,4,1,1993,1,0,3,4066846.3
59738,38,0,0,95952,1,8,2002,1,1,1,5975675.2
60842,28,1,0,70186,1,9,2018,1,0,1,6087203.8
95875,70,1,1,25701,4,8,1998,0,0,1,9597732.8
44803,64,0,0,2557,10,9,1990,1,1,5,4483091.0
40633,34,1,1,79484,9,6,2002,0,1,3,4069305.2
43359,53,0,1,53849,8,3,1991,1,1,4,4340729.1
98131,58,0,1,22812,7,2,2012,0,1,1,9822005.2
7101,73,0,1,62086,10,10,2012,1,1,5,715591.2
54469,53,0,0,42993,2,5,1999,1,0,3,5455583.9
67580,11,1,0,10759,4,10,2005,1,0,3,6765906.5
69893,70,0,0,20478,10,3,2017,1,1,9,6991116.7
31704,62,1,0,51559,9,1,2004,0,1,4,3174667.4
40557,64,1,0,70461,2,9,2008,0,0,4,4061491.8
75293,31,0,0,91810,4,3,2021,1,1,6,7535976.1
87596,67,0,1,51487,7,2,2006,1,1,1,8772432.6
77252,86,1,0,10655,5,5,1991,1,1,10,7730648.1
45963,28,0,1,47735,10,8,2019,0,0,0,4607265.9
36048,57,0,1,80407,9,2,2006,0,0,1,3614178.6
16058,46,0,1,49046,10,2,2009,0,1,7,1612601.9
50678,76,0,0,93121,3,1,1992,1,1,8,5071621.2
34835,98,0,0,40630,9,8,1997,1,0,4,3489669.7
80249,52,1,0,65461,5,3,2008,1,0,1,8034277.8
93670,99,1,0,22067,4,10,2000,1,0,5,9372029.0
73734,37,0,0,59519,2,9,2011,1,0,7,7374998.1
5058,64,1,1,55888,5,7,2010,0,0,10,514459.0
24957,3,1,1,16355,8,7,1995,0,0,8,2506130.5
7764,45,0,0,38153,9,1,1998,1,0,4,777955.8
93664,34,1,0,73912,7,3,2010,0,1,4,9371580.0
53104,91,1,0,42256,9,2,2016,1,0,9,5314198.6
57990,26,1,1,8626,4,7,2012,0,0,0,5802883.2
84308,40,0,0,54699,6,5,2005,0,0,0,8433276.5
48559,58,0,0,28966,2,6,2008,0,0,9,4864445.8
59971,45,0,0,69967,9,5,1998,0,1,4,6000649.8
29004,29,1,1,78322,6,3,2021,1,0,2,2908364.1
45524,90,1,0,56071,4,5,2013,0,0,9,4562413.3
18844,88,0,0,48241,6,7,2006,1,1,4,1887200.6
61141,97,0,1,8703,7,4,1997,0,0,5,6121399.7
21261,50,1,1,49121,2,9,1998,1,1,3,2131594.8
95602,86,0,1,1265,3,4,2008,0,0,6,9566578.8
8708,96,1,0,72852,9,4,2007,1,0,9,879427.7
91342,52,0,1,93512,7,8,1999,0,0,3,9143600.9
7789,28,1,0,35371,6,7,1998,0,0,7,784603.8
56726,12,1,1,63839,3,8,2018,1,1,8,5683041.8
40784,49,0,1,98513,2,3,2018,1,1,9,4085952.8
9448,58,1,0,93978,1,4,2020,1,1,8,952004.0
6570,80,1,1,55389,7,5,2010,1,1,6,667714.0
23213,89,0,1,83553,2,8,2018,1,0,6,2327859.8
26444,43,1,0,5572,7,10,2017,0,0,9,2649524.7
23320,96,0,0,58102,10,6,2013,0,1,6,2337805.3
92782,26,1,1,58537,1,10,1990,1,0,5,9287161.0
86163,4,0,0,77659,2,9,2020,0,1,0,8621912.0
10128,44,1,1,84658,10,3,1994,0,0,3,1021009.4
9861,87,0,1,47978,4,6,2020,1,1,1,990552.0
70435,46,0,1,45889,3,10,2013,0,1,8,7048486.3
67843,60,0,0,75296,3,4,2018,1,1,0,6786741.8
2871,83,1,1,52126,10,4,2018,0,0,9,298537.8
9008,42,1,0,52822,8,6,2019,1,0,4,907736.9
40037,5,0,1,42626,9,6,1995,1,1,9,4012108.5
11260,75,0,0,69016,3,9,2008,0,1,6,1131709.8
41212,31,0,0,83668,3,5,2013,0,0,0,4128709.3
91743,28,0,1,25035,7,5,2000,0,1,2,9181611.0
45738,30,1,1,42532,9,10,2021,0,0,8,4583032.1
636,47,0,1,29589,5,3,2001,1,0,8,73625.1
37171,56,1,0,75390,6,2,2004,0,0,2,3723277.4
11646,40,0,1,52451,1,10,1997,0,1,2,1169371.7
5620,94,0,0,99851,7,4,1996,0,1,10,566525.6
19373,99,1,1,82403,4,4,1997,0,1,3,1949240.7
32794,97,0,0,60293,4,3,1996,0,1,2,3279960.6
28373,73,0,0,4970,5,2,1993,0,0,6,2842729.3
89823,82,1,0,65210,4,7,2002,0,1,10,8987070.2
64533,32,0,0,17524,9,7,2010,0,1,8,6454096.0
17515,12,0,0,81495,4,8,1992,0,1,0,1754203.2
24040,90,0,1,79188,1,8,2015,0,0,10,2412253.5
48289,68,1,0,51010,3,7,2015,0,1,0,4835241.5
17513,98,0,0,58565,3,6,2020,1,1,10,1754716.0
20401,88,1,1,18235,6,8,1994,1,1,1,2047409.4
6009,55,0,1,24848,6,7,2019,1,1,9,610176.9
85104,7,1,0,23443,9,6,2014,1,1,2,8517206.4
65886,71,1,0,97439,10,8,2012,1,1,4,6592196.2
79096,79,1,1,30646,1,7,2005,0,1,8,7917449.5
95098,30,0,0,17095,4,9,2002,0,1,2,9510300.2
54336,38,1,1,48360,4,9,2005,1,0,7,5442172.5
85300,98,1,0,93491,5,9,2002,0,0,3,8536653.2
40906,58,0,1,15447,8,9,2008,0,1,9,4094554.8
82585,80,0,1,65846,10,1,2004,0,0,0,8265084.4
73021,10,1,0,78549,1,2,2002,0,0,4,7311448.2
57044,25,0,0,2309,6,6,1992,0,1,4,5713004.2
78882,100,1,0,73080,10,8,2014,1,0,6,7893540.4
56013,46,1,1,50170,8,6,2000,1,1,8,5611203.0
60863,52,0,0,33691,1,5,2005,1,1,4,6091262.5
83520,39,0,1,89961,10,10,1992,1,0,2,8359050.2
71848,86,0,0,44526,10,2,2017,0,1,2,7189666.7
69067,37,1,0,28313,1,7,2020,0,0,4,6911055.0
79653,4,0,1,78020,4,1,2013,1,0,7,7972109.3
16977,46,1,1,36800,3,6,2019,1,0,6,1706568.9
13594,8,0,0,26020,8,1,2019,0,1,9,1365330.9
4711,98,0,1,93410,7,5,2007,1,1,0,478449.7
89124,33,0,1,29301,3,3,1993,0,1,10,8919357.3
62599,8,0,1,9244,9,10,2012,1,1,0,6268809.2
74572,74,1,0,16796,6,9,2013,1,1,4,7463538.3
56197,81,0,1,73580,7,2,2006,1,1,1,5625138.6
66687,95,1,0,17551,4,10,2000,1,0,4,6675401.0
47519,8,1,1,3013,8,10,2006,0,1,9,4759722.6
21581,26,0,0,32881,2,6,2007,0,1,0,2166100.7
16956,25,0,1,20483,10,6,2018,0,1,7,1705161.8
56148,84,0,1,72996,5,4,2017,0,1,8,5617858.7
85429,20,0,0,59987,7,8,2014,1,0,3,8546147.4
84058,64,0,0,14929,3,7,2004,0,0,2,8415755.4
18604,63,0,0,15859,1,10,2003,0,1,4,1861172.3
90179,27,0,0,53762,1,7,2009,1,1,9,9023038.9
60135,62,1,1,83668,9,1,2001,0,0,5,6024974.1
45506,87,0,1,76009,4,1,2016,1,0,9,4556396.6
95730,43,1,1,59791,10,8,2011,0,0,9,9583824.1
51121,83,1,1,67182,9,8,2017,0,1,9,5123563.7
63915,68,0,0,73129,10,4,2009,0,1,4,6395585.9
9629,14,1,0,75989,4,3,2004,1,1,8,968526.4
68837,64,1,0,24666,3,6,2003,0,0,4,6887892.3
39239,29,0,1,59671,8,2,2002,0,0,10,3933198.2
58917,83,1,0,10245,3,1,1996,0,0,0,5898396.6
46921,77,1,1,97176,7,6,2011,1,1,10,4697734.1
65555,94,1,0,49355,8,5,2021,1,0,0,6565694.1
2355,94,0,0,74657,8,9,2010,1,1,1,246001.0
21851,93,0,1,85169,6,3,2014,0,1,2,2188090.4
19677,43,1,0,13663,9,8,2000,1,0,8,1979423.0
39661,59,0,0,97719,1,9,2000,1,0,3,3974103.0
20967,33,1,0,72112,5,9,1995,1,1,4,2108465.5
9057,34,0,0,11291,4,8,2007,0,0,8,906900.7
46301,51,1,0,51536,7,2,2018,1,1,9,4637166.8
92238,44,1,1,66384,8,1,1998,0,1,1,9237221.8
41880,55,0,1,28219,9,5,2014,0,0,2,4192229.4
44459,50,1,0,1648,2,5,1994,0,0,7,4452340.4
10821,73,0,1,8265,5,2,1998,0,0,8,1086242.8
24560,68,0,1,40529,5,8,2019,0,1,6,2457903.9
864,17,1,0,51196,5,2,1999,1,0,9,89905.9
23212,2,1,0,98531,8,2,2015,0,0,8,2327333.5
31459,86,1,1,61694,10,9,1995,0,0,0,3155046.5
80206,28,0,1,13253,10,4,2014,1,1,10,8027224.4
48926,54,1,0,76290,1,3,1990,1,0,3,4896578.0
9109,76,1,1,63352,4,9,1997,1,1,8,923884.7
48403,62,0,0,52029,4,9,1996,0,0,10,4841127.6
12011,74,1,1,40165,9,10,2018,1,0,1,1208645.8
6470,57,1,1,67161,4,8,2012,0,1,6,656687.2
55872,56,0,1,28242,9,10,2018,1,0,8,5591474.8
37213,79,0,1,89561,7,9,1996,0,1,2,3734467.6
55851,3,1,1,45177,1,3,1994,0,1,9,5592415.4
48395,65,0,1,38471,8,6,2011,0,0,4,4845798.1
27946,86,1,0,92094,3,3,2009,0,1,9,2797128.9
12066,49,0,0,76434,6,7,2012,1,1,8,1207916.2
59109,45,0,1,97310,6,5,1993,0,0,0,5914617.3
57801,64,1,0,43210,3,6,2019,1,0,0,5787838.9
1448,85,0,0,9174,9,7,2020,0,1,8,154560.0
40571,8,0,0,6526,6,9,2014,0,1,8,4058935.4
85030,1,1,0,19069,6,5,2009,0,0,4,8509868.9
26690,37,1,1,57994,1,6,2016,1,1,4,2677484.6
97110,95,0,1,19698,6,8,2018,1,1,5,9717346.8
77591,36,1,0,48726,8,7,2002,0,0,1,7767753.2
10109,6,0,0,22719,5,7,1990,1,0,10,1018391.0
3712,89,1,0,96538,8,4,1990,0,0,8,378944.0
61485,74,0,0,73421,3,9,2008,0,0,7,6150376.8
39818,4,1,0,98076,6,5,2009,0,1,2,3990192.9
24064,79,1,1,20729,7,1,2005,1,1,8,2414680.5
76818,13,0,0,43542,1,9,2016,1,1,9,7688569.6
96767,62,0,0,30455,9,4,1997,0,0,5,9680781.7
7184,30,1,0,96158,1,1,2008,0,0,7,724159.8
63062,60,0,0,73988,10,8,2003,1,0,2,6307914.3
33793,63,1,0,55220,2,4,2000,0,1,5,3386082.0
26089,2,0,0,75957,6,3,1999,1,0,7,2615439.9
9223,50,0,0,56384,5,10,2006,1,1,9,927886.6
64717,8,1,0,66333,4,6,2008,1,0,3,6479615.8
1513,95,0,0,99468,2,9,2002,1,0,10,155010.2
89008,84,1,1,4547,4,9,2015,1,0,1,8911947.5
4803,42,0,0,95739,3,6,2006,1,0,9,485590.6
64128,36,1,0,91696,6,10,2009,1,1,0,6418143.9
47956,61,0,0,39644,9,10,2016,0,0,1,4800729.6
96915,20,1,0,12882,10,10,2020,0,1,7,9695754.0
98025,98,1,0,26276,6,1,2005,1,0,4,9813291.5
95148,52,0,0,66463,5,10,2008,1,0,10,9522550.8
93283,87,0,1,38486,10,7,1996,0,1,9,9333627.6
80837,82,1,0,11128,9,4,1993,0,1,1,8089906.3
64869,79,1,0,62659,5,8,1996,1,1,4,6492457.6
44750,96,0,0,78156,10,5,2018,1,1,3,4479097.8
55840,89,0,1,56766,4,6,1995,0,0,2,5588693.5
40934,51,0,0,30430,6,9,2018,1,0,7,4096884.8
32951,20,1,0,75542,5,1,1992,1,0,0,3300626.2
99552,28,1,1,50409,10,1,1993,0,1,6,9964331.3
62093,12,0,1,65064,9,2,2004,0,1,2,6222279.4
72445,92,1,0,98594,9,1,2013,1,0,0,7249734.3
83352,88,1,1,4816,3,6,2010,0,0,8,8348414.0
65494,74,1,0,7397,2,4,2004,1,0,0,6562471.4
11084,97,0,1,50171,4,7,1998,0,0,2,1113370.8
81974,86,1,0,88702,10,2,2013,1,1,1,8207704.3
81262,32,1,0,1213,4,10,1991,0,1,10,8132826.1
78453,28,1,1,48638,9,5,1997,0,0,7,7859262.7
5598,10,0,0,94927,3,6,1994,1,0,0,562211.4
58852,48,1,1,75918,2,6,1992,1,1,2,5892490.2
32389,73,1,1,13176,10,2,2007,0,0,5,3247575.7
57798,52,0,1,51301,7,1,2017,0,0,7,5783464.7
45947,16,0,0,87857,5,7,1999,0,0,5,4595814.9
74390,42,1,0,86650,5,1,2013,1,0,10,7441689.3
56711,54,0,1,46415,8,10,1994,1,0,6,5673734.4
10048,75,0,0,19158,5,3,1991,0,0,1,1006643.1
68783,15,0,0,19508,4,10,1994,0,1,9,6885739.4
27586,100,0,0,65098,4,5,2011,0,0,8,2762137.1
74190,42,1,0,25155,4,3,2017,1,0,1,7425893.7
77724,78,0,0,83477,3,2,1995,0,1,10,7779385.5
78851,24,0,1,6869,9,9,1998,0,0,4,7891785.8
88521,38,1,0,90217,8,1,2018,1,1,1,8857964.8
72527,14,1,1,84533,9,6,1995,0,0,7,7256618.5
10987,48,1,1,63363,3,8,1997,1,0,0,1106231.7
81531,57,0,1,53236,7,1,1990,0,1,2,8158198.0
67870,60,1,1,18153,4,3,2007,0,1,4,6793060.7
68738,8,0,1,40326,8,4,2010,0,0,4,6884205.0
48452,5,1,0,71646,7,1,1997,1,0,10,4853030.7
51040,60,0,0,41889,8,4,2016,0,1,6,5107385.6
71549,58,1,1,70332,3,9,1996,0,1,9,7163168.6
60828,73,0,1,28914,6,5,2018,0,0,6,6089951.8
59348,61,0,1,30404,7,7,2012,0,1,6,5938039.2
26861,69,0,0,4795,2,9,2013,1,1,2,2687627.3
43278,23,1,1,50432,5,9,2021,1,1,8,4340381.1
41494,32,0,1,94675,8,4,2017,1,0,4,4155958.7
27881,8,0,0,11901,10,8,1995,1,0,3,2797847.5
8114,86,0,1,63646,8,8,2017,1,1,3,817743.7
92373,79,0,1,65143,2,8,2016,0,0,5,9247617.6
95337,63,1,0,79838,7,7,2007,0,0,6,9543247.7
5246,49,1,0,22707,3,8,1998,1,0,6,532545.8
52337,42,1,0,26023,6,2,1999,1,0,7,5243778.9
14894,65,0,1,36631,4,6,2018,1,1,0,1495322.8
